umap_x,umap_y,true_label,kmeans_label,spectral_label
24.286913,-4.956768,0,1,1
7.9178677,8.90899,0,0,0
24.224834,-4.498227,0,1,1
24.089157,-4.4084263,0,1,1
-4.756948,-12.405694,0,0,0
14.674424,15.7156515,0,0,0
23.001825,-5.5043178,0,1,1
14.663943,15.705119,0,0,0
7.982059,8.98309,0,0,0
5.8460917,8.062441,0,0,0
6.04018,-17.07599,0,2,2
4.7123704,6.4166036,0,0,0
5.719327,-17.605312,0,2,2
7.095053,5.517281,0,0,0
23.151451,-5.762975,0,1,1
5.096077,5.4409456,0,0,0
-1.1332448,-0.14809555,0,0,0
24.234846,-5.4665127,0,1,1
7.953974,3.9359894,0,0,0
6.146614,-17.11779,0,2,2
3.4390125,7.9545226,0,0,0
6.3457804,-6.745566,0,0,0
-12.296774,-14.712343,0,0,2
7.7972956,4.1863585,0,0,0
24.13844,-4.559925,0,1,1
5.6175375,6.4530034,0,0,0
9.335101,2.3605683,0,0,0
9.334677,2.3610225,0,0,0
4.873726,3.5790997,0,0,0
24.373158,-5.0215654,0,1,1
-11.713692,-14.923277,0,0,2
-11.6018095,-14.858513,0,0,2
-0.091412954,9.523949,0,0,0
5.1179295,7.1093645,0,0,0
6.0082617,-17.747196,0,2,2
-0.9532088,-1.3191081,0,0,0
2.5692875,5.242106,0,0,0
-6.042213,8.822093,0,0,0
4.4977474,6.08024,0,0,0
24.235933,-4.50748,0,1,1
4.4534087,6.084254,0,0,0
0.79459435,7.706699,0,0,0
6.329347,-6.7545586,0,0,0
2.9494221,3.876958,0,0,0
-12.392027,-14.947016,0,0,2
-0.08061023,9.513801,0,0,0
-12.298995,-14.91141,0,0,2
23.67526,-4.779024,0,1,1
3.0368426,4.8326745,0,0,0
23.396456,-4.0306726,0,1,1
24.204384,-5.1856704,0,1,1
2.9098732,4.963841,0,0,0
6.115977,-17.75482,0,2,2
5.173084,5.6239753,0,0,0
3.7120068,5.396108,0,0,0
10.088174,12.17085,0,0,0
14.611566,15.653542,0,0,0
8.934569,5.7860856,0,0,0
24.214375,-5.103829,0,1,1
6.5857882,-17.453627,0,2,2
4.3214903,5.325492,0,0,0
15.270993,24.083097,0,0,0
4.564678,6.2420163,0,0,0
6.4649086,-6.6195726,0,0,0
-4.7155466,-12.371086,0,0,0
4.109455,5.7638197,0,0,0
5.9813943,-17.858755,0,2,2
