umap_x,umap_y,true_label,kmeans_label,spectral_label
-12.779653,-8.547679,0,1,2
-8.232113,-8.644796,0,1,2
-12.298185,-8.666055,0,1,2
-12.779808,-8.779827,0,1,2
-12.389439,-10.613858,0,1,2
7.4614244,15.689361,0,1,2
-11.269358,-8.730575,0,1,2
7.411062,15.760008,0,1,2
-8.208632,-8.672565,0,1,2
14.978773,5.235379,0,1,2
15.912034,5.2901697,0,1,0
-6.687372,-0.6355297,0,1,0
15.466892,5.606125,0,1,0
-6.5713053,-2.180354,0,2,2
-11.352819,-8.887419,0,1,2
-8.050914,-1.9257797,0,1,2
-5.914442,-0.42011184,0,1,0
-11.349883,-8.540997,0,1,2
-9.500325,-1.1948056,0,1,2
15.290316,5.9596696,0,1,0
-3.9470015,1.8115146,0,1,0
-1.1587274,15.275623,0,1,0
-21.055807,10.977031,0,1,0
-9.446346,-1.1965588,0,1,2
-12.486799,-8.42394,0,1,2
-7.4785576,-1.9510274,0,2,2
2.764114,6.909026,0,1,2
2.739965,6.9375997,0,1,2
2.270912,11.70197,0,1,0
-11.258099,-8.791436,0,1,2
-21.535172,10.956329,0,1,0
-21.432663,10.88416,0,1,0
-11.526796,-9.967863,0,1,2
-9.99085,-8.385295,0,1,2
15.911615,5.4835753,0,1,0
16.03435,4.91269,0,1,0
-5.9660726,-0.39023536,0,1,0
2.9474723,2.4546313,0,1,0
-6.5126367,-0.44325995,0,2,0
-12.779245,-8.949629,0,1,2
17.20076,21.302765,0,1,1
-11.529031,3.1931925,0,1,2
-1.3464087,15.410609,0,1,0
0.04993535,6.0191073,0,1,2
-21.11618,10.955731,0,1,0
-11.672895,-10.272283,0,1,2
-21.21096,11.31272,0,1,0
-12.125908,-8.429873,0,1,2
-1.2519101,15.311101,0,1,0
-12.574006,-8.3240185,0,1,2
-11.177892,-8.869424,0,1,2
0.046821374,4.633482,0,1,0
15.459179,6.024238,0,1,0
-7.3294334,0.9686528,0,2,0
-5.083034,23.877388,0,1,0
-7.790782,-1.6621395,0,1,2
7.3303595,15.574809,0,1,2
3.3181465,-4.130916,0,1,2
-11.216685,-8.756413,0,1,2
15.766063,5.5895143,0,1,0
-6.0440264,-0.27039662,0,2,0
-5.0830293,24.049706,0,1,0
-11.581704,3.1431737,0,1,2
-1.3811096,15.421817,0,1,0
-12.407298,-10.644836,0,1,2
-6.717194,-0.98435175,0,2,0
15.641326,5.660269,0,1,0
-8.056797,-1.8954632,0,1,2
2.2960336,11.755848,0,1,0
16.270844,6.2711043,0,2,0
-11.6117325,3.134291,0,1,2
15.893643,5.456303,0,1,0
2.8678083,2.328938,0,1,0
-5.858002,26.286333,0,1,0
-1.400075,15.430528,0,1,0
-1.0535841,15.184769,0,2,0
-5.046891,23.804111,0,1,0
-5.9490447,26.159521,0,1,0
1.5530638,-11.056379,0,1,2
-21.520872,11.269083,0,1,0
-6.6487856,-2.4269218,0,1,2
-1.1603088,15.273,0,1,0
11.770961,11.547204,0,1,2
17.392887,21.328724,0,1,1
2.036264,4.1338634,0,1,0
-12.720475,-8.754722,0,1,2
15.627481,5.3927264,0,1,0
17.418148,21.346668,0,1,1
-12.171357,-9.29736,0,1,2
-5.564241,26.11859,0,1,0
-1.0974547,15.481701,0,1,0
-1.3995334,15.347283,0,1,0
-11.57246,3.141508,0,1,2
-11.4600315,-8.528423,0,1,2
2.698133,6.963318,0,1,2
-12.300803,-9.384151,0,1,2
-5.534429,26.49006,0,1,0
14.667296,5.497554,0,1,0
2.1941173,11.624612,0,1,0
-5.6238494,26.54583,0,1,0
16.218367,5.7975225,0,1,0
-8.192272,-8.685517,0,1,2
1.3932669,-11.288509,0,1,2
-12.076125,-9.235301,0,1,2
-11.716297,-9.28295,0,1,2
15.410444,5.815291,0,1,0
22.135592,9.548795,0,1,2
-11.514,3.1675103,0,1,2
-7.825109,0.65979314,0,1,0
2.9429972,2.3886828,0,1,0
7.4686937,15.679384,0,1,2
-6.7365994,-0.4494532,0,2,0
-7.2942996,-0.90111756,0,2,2
-11.312873,-9.209002,0,1,2
16.17504,5.736619,0,1,0
-7.491187,-1.0605469,0,1,1
16.170637,5.962776,0,1,0
-7.52422,-1.5771546,0,2,1
16.177753,5.724612,0,1,0
-15.211634,3.3211718,0,1,2
-5.77211,26.257149,0,1,0
-6.5987067,-2.5185244,0,1,2
7.936188,15.217228,0,1,2
-5.843794,26.23615,0,1,0
-9.285574,-1.2995566,0,1,2
-1.2788423,15.340493,0,1,0
-6.2886643,-2.1318789,0,1,2
-12.337134,-10.559561,0,1,2
-7.3837175,-2.0696297,0,1,2
15.881175,6.8395605,0,1,0
-21.023241,10.88045,0,1,0
0.5112556,5.19794,0,1,0
-21.035595,10.976926,0,1,0
11.493944,11.317396,0,1,2
-11.55913,-10.039696,0,1,2
-6.2805142,-2.1346645,0,1,2
15.03233,5.3200407,0,1,0
-7.634788,1.4011239,0,1,0
-7.388639,-2.0701165,0,2,2
-7.645605,1.4073973,0,1,0
7.9304705,15.206061,0,1,2
-20.929968,10.963472,0,1,0
16.123257,5.194758,0,1,0
-10.525361,-9.750622,0,1,2
-21.034609,10.921586,0,1,0
17.036268,21.00386,0,1,1
15.88076,6.512386,0,1,0
-20.992853,10.927366,0,1,0
-10.525369,-9.765874,0,1,2
15.924936,4.52892,0,1,0
3.0572128,2.3931978,0,1,0
15.869293,6.5427566,0,1,0
-5.5847077,26.451582,0,1,0
2.2289429,5.0189667,0,1,0
11.663526,11.321742,0,1,2
-11.800512,-9.428056,0,1,2
-12.084692,-8.760864,0,1,2
